h,k,l,Fo2,sigmaFo2,kFc2,Fc_real,Fc_imag,weight,weighted_residual
5,3,3,75.54627133,2.722247498,78.66933317,0.01312943534,-7.083515259,0.07969939529,0.8816741275
5,3,4,74.41214927,2.52117894,73.20560255,6.771284108,0.9171866313,0.08818502027,-0.3582956651
5,3,5,73.29699769,3.488188814,71.48210272,-2.737036667,-6.172590919,0.05881430565,-0.4401421733
5,3,6,46.17805177,3.591248052,47.59953286,4.656755504,-2.945208254,0.06749353541,0.369293935
5,3,7,123.5729248,4.816281596,120.2755273,1.02597304,8.698317733,0.02707106551,-0.542530286
5,3,8,201.8746324,7.274328733,191.1623373,-9.145077219,6.188172377,0.01116147553,-1.131731323
5,3,9,-0.1947374668,2.699128892,1.58178885,0.8591957952,0.5202584253,0.1372627679,0.6581850618
5,4,0,38.61743733,2.864967256,36.78656817,1.776356839e-15,4.843858885,0.1047097043,-0.5924487339
5,4,1,27.53107378,1.78385258,22.35162809,-3.168829648,-2.052970593,0.2587794788,-2.634803313
5,4,2,3.768092417,1.204966358,3.419708194,0.9896996177,1.096189142,0.6827231348,-0.287859647
5,4,3,181.7004409,6.699417814,170.8882362,10.08690305,-2.692435079,0.01340559049,-1.251864238
5,4,4,41.93130824,2.888921951,40.77940387,5.044462673,-0.7503663426,0.1007223688,-0.3655774442
5,4,5,90.73576171,7.51400601,80.3341648,-6.661622916,2.619349724,0.01565681099,-1.30152248
5,4,6,21.25114361,2.72624507,16.64727118,-2.008290194,-2.566052296,0.1275695347,-1.644359484
5,4,7,36.22364882,3.652054359,40.49583017,-4.169529599,2.90582331,0.06887793062,1.121217132
5,4,8,41.91637879,7.983281098,42.65910677,-3.511201247,-3.857462761,0.01531063871,0.09190231285
5,5,0,0.741417189,2.888702202,1.825346381,1.776356839e-15,1.078995143,0.1198308687,0.3752193842
5,5,1,186.1630533,9.561994734,183.5184183,0.2666680368,10.81570194,0.008155093074,-0.2388252241
5,5,2,28.71463548,5.579555383,24.84603531,-3.617907587,1.660686852,0.03137401015,-0.6852339363
5,5,3,12.96888299,2.346345897,15.77178767,-0.9664165138,3.020843894,0.1767811469,1.178491086
5,5,4,55.77182517,4.608111502,59.7588142,-6.173416474,-0.06249810875,0.04160748271,0.8132625265
5,5,5,56.61202689,6.21332612,57.08857435,-0.2987892757,-6.026822296,0.02410227991,0.07398355932
5,6,6,27.12019618,6.393192434,32.88493566,2.463566937,3.860737371,0.02407615923,0.8944854669
6,0,0,1.39285224,2.582462263,0.7061172118,0.6710969177,0,0.1499057683,-0.2658877764
6,0,1,116.7086901,4.808760998,98.61693414,4.440892099e-15,7.930902187,0.02826215274,-3.041468617
6,0,2,22.01897059,2.192181691,21.17567059,3.675068442,-4.662936703e-15,0.1907664416,-0.3683266055
6,0,3,1.273151134,1.177751502,3.05502402,0,1.395899526,0.7201718726,1.512149733
6,0,4,25.98643308,2.518794361,23.16266217,-3.84362564,-8.881784197e-16,0.1438416306,-1.070956323
6,0,5,89.87924668,6.698629255,89.73396586,-1.143529715e-14,-7.565284703,0.0191783662,-0.02011935659
6,0,6,12.76891508,6.158422455,15.46702486,-3.140871994,0,0.02626539599,0.437271923
6,0,7,152.0488741,9.664542721,155.6557374,-1.387778781e-15,-9.963901185,0.008755773112,0.3375024527
6,0,8,29.05273301,7.623943309,37.24059128,4.873658887,8.881784197e-16,0.01698249386,1.067016289
6,0,9,13.24954688,5.197371331,14.85553395,0,3.078158498,0.03680440024,0.3081001542
6,1,0,-1.971990634,1.722193839,1.682630838,1.035955898,-4.440892099e-16,0.3371599165,2.122073247
6,1,1,3.014858181,1.102389638,0.5406762948,0.2201351566,0.544418166,0.8173651865,-2.236864572
6,1,2,9.609400833,1.520183712,9.567312008,-1.812607519,1.678277243,0.4176995954,-0.02720187385
6,1,3,14.43195423,3.021428456,17.8681588,0.2047194102,-3.369665032,0.1073366409,1.125778659
6,1,4,18.2642044,2.988777961,24.07670004,-1.315016354,-3.69150047,0.1083069627,1.912893665
6,1,5,13.5765026,2.799819669,12.98863072,2.05901879,2.011160194,0.124923805,-0.2077807377
6,1,6,26.11945666,3.406052651,29.01014202,2.756575757,3.302173466,0.08186523002,0.8270858021
6,1,7,10.41336063,4.527164142,8.661791445,-0.5316994888,2.289520246,0.04856063972,-0.3859841727
6,1,8,15.60855925,6.258051177,11.61939418,2.52438049,-1.019072777,0.02539200885,-0.6356682773
6,1,9,5.738840211,5.042444325,12.68159183,-2.80729501,-0.4556148422,0.03928364601,1.376060481
6,1,10,-1.043128773,4.600398876,2.173260307,0.1343806354,-1.169648047,0.04725078442,0.6991543921
6,2,0,98.13712599,5.792644983,98.15558512,-7.912329296,3.552713679e-15,0.02368403124,0.002840789093
6,2,1,92.41701846,4.90713449,105.7287138,3.701533322,-7.330337608,0.03147942235,2.361819727
6,2,2,3.810809014,1.661550386,5.305522637,1.512232163,-1.047419552,0.3605136957,0.8974678025
6,2,3,-0.1013794815,1.753233941,1.417210026,-0.2679426984,-0.9122074122,0.3253271141,0.8661647897
6,2,4,23.05539799,2.677401905,25.59314887,3.693039937,1.638630908,0.1307723367,0.9177130953
6,2,5,95.47525054,5.314634009,102.8922046,-2.231634226,7.787544113,0.02743536479,1.228516406
6,2,6,0.483160031,2.035205334,0.9079106417,-0.5923624114,0.4776865242,0.2414134749,0.2086963078
6,2,7,79.11915357,6.208594784,68.85479649,1.753302729,6.390809541,0.02263441729,-1.544245738
6,2,8,-2.361158902,3.992526687,0.1477467644,0.1278547999,-0.2790842658,0.06273419716,0.628400475
6,2,9,4.26127517,4.417319996,2.691795327,-1.309469466,-0.04640096954,0.05120574536,-0.3551526736
6,3,0,5.509484189,5.623802495,0.01751274061,-0.1056875676,-1.221245327e-15,0.03159111146,-0.9761368851
6,3,1,-3.180687943,3.563158529,3.817162123,0.568891977,1.452927857,0.07876435301,1.963945755
6,3,2,47.37278973,4.078423955,53.00487381,0.6448525537,5.778528183,0.05360980253,1.304040961
6,3,3,4.0251688,2.359124758,5.854819159,-1.592638505,-1.094433711,0.1792098185,0.7745491921
6,3,4,14.22757681,4.693126047,9.84718674,1.786501368,-1.757578238,0.04502960183,-0.9295266356
6,3,5,20.38979918,3.939114013,24.40444352,-3.432374771,1.945324233,0.06292953844,1.007104069
6,3,6,17.6510089,3.874470915,17.96678517,-2.108693604,-2.648182202,0.06539398131,0.08075108812
6,3,7,43.98204694,8.361984216,35.28742586,-0.1392801373,-4.742087807,0.01395405463,-1.027071951
6,3,8,5.390232266,5.601473017,17.13460647,-3.272150676,0.4708639501,0.03184444716,2.095785047
6,4,0,-9.124364136,5.672366391,0.4619562271,-0.5428092729,4.440892099e-16,0.03107931582,1.690003731
6,4,1,89.27840694,8.488733331,83.58441269,-1.800248,7.076042106,0.01262113702,-0.6396851441
6,4,2,11.36152961,4.500974531,20.64811032,0.8926714361,3.517496369,0.04907988071,2.057347185
6,4,3,38.1344422,5.880291359,28.15478955,-4.0326653,-1.301965726,0.02786552432,-1.665900411
6,4,4,11.23639423,5.964788915,8.16878939,0.7143074434,-2.167931924,0.02801721782,-0.5134662668
6,4,5,148.3283691,14.69556223,124.584675,4.862238783,-7.471306351,0.004241588607,-1.54636695
7,0,1,86.18223226,4.788890205,76.95825636,1.33226763e-15,-7.006069722,0.03376312801,-1.694882116
7,0,2,620.4837311,23.9480812,585.6436434,19.32696064,-9.325873407e-15,0.001086943942,-1.148637029
7,0,3,-2.670625561,5.397088839,0.1371790714,-4.884981308e-15,-0.2957949633,0.03433055831,0.5202442866
7,0,4,23.07915765,7.21378417,17.92129454,-3.38089384,9.325873407e-15,0.01904106718,-0.7117302979
7,0,5,43.92213569,8.292368138,30.98130739,1.776356839e-15,4.445255374,0.01418447604,-1.541234507
7,1,0,299.0973457,11.87072822,273.0825886,6.661338148e-15,13.19756625,0.004516151118,-1.748251903
7,1,1,29.87153325,3.011494498,32.42409451,3.54767692,2.845085742,0.1012947827,0.8123996217
7,1,2,82.09716857,5.038749882,70.46051643,5.065286413,-4.391302815,0.03179149767,-2.074834907
7,1,3,95.41518817,10.96532473,91.05944001,-6.458148704,4.046140534,0.007786221578,-0.3843493417
7,1,4,156.123034,8.81738063,142.7319397,6.35897149,-7.113356179,0.01003178443,-1.341235879
7,1,5,37.10055938,6.121083369,32.97265815,3.284266064,-3.200625269,0.02583547537,-0.663494803
7,2,0,3.261473849,2.883998271,3.747939541,-2.220446049e-16,-1.54611977,0.1200909879,0.1685805341
7,2,1,44.53209721,4.889360902,50.48279931,-3.776997687,-4.234725275,0.03892467177,1.174034039
7,2,2,11.90829212,2.64026475,12.18039661,-0.7620436196,2.681065202,0.1408723594,0.1021288895
7,2,3,21.98275311,3.547718888,18.15126687,3.135415273,1.321474051,0.07679768048,-1.06179658
7,2,4,116.4323351,13.41893482,130.5187754,-9.121156139,0.2261513168,0.00520105588,1.015890778
7,2,6,31.14813339,6.816942866,28.50105295,1.469806943,-4.002252264,0.02112204724,-0.3847114772
7,2,7,90.17949544,10.77435486,90.71388651,-6.442375319,-4.044049886,0.008103344882,0.04810512638
7,3,0,7.634288426,6.335560989,6.242589679,4.440892099e-16,-1.995396657,0.024880705,-0.2195212552
7,3,1,2.242310356,2.240332605,0.9215542837,0.7592847511,-0.1061433337,0.1990598269,-0.5892701298
7,3,2,139.5265663,9.548767606,137.4177158,-9.066742028,-2.332607968,0.009199643928,-0.2022699182
7,3,3,36.59956848,4.887563653,34.42366048,-3.391662647,3.23303248,0.03985039519,-0.4343670213
7,3,4,20.34117974,5.36259031,13.92311003,-0.04536087325,2.979645883,0.03432915099,-1.189148141
7,3,5,28.80444086,6.48321587,31.20061608,3.159710821,-3.149031741,0.023376057,0.3663567532
7,4,1,11.90716295,5.203342316,11.36630372,1.622295361,-2.148892608,0.03676149771,-0.1037004983
7,4,2,16.54936455,5.540403347,8.634204713,1.78512269,1.523269214,0.03231794386,-1.422923496
8,0,0,19.81198302,6.137975561,22.22119864,3.764701839,-1.554312234e-15,0.0262964082,0.3906824358
8,0,1,6.476292683,5.401425536,1.636987492,-8.881784197e-16,1.021808535,0.03423116435,-0.8953520813
8,1,0,9.941033732,4.406064094,7.965745427,-2.254031893,4.440892099e-16,0.05127589149,-0.447287851
