run,h,k,l,omega,x,y,module,Linv,P,edge,Iunscaled,sigmaunscaled,Iraw,varraw,counts,bgsum,nframes,wom,wpos,wom2,Iscaled,sigmascaled,normalized_residual
3,-3,4,-3,52.995216,213.26554,191.23915,0,0.46892644,0.82311471,0,542.90779,17.8422,952.97546,980.8624,973,0.31288344,5,50450.296,952.97546,2670927.3,510.42044,16.897748,-0.22558731
3,-3,4,-2,46.883998,222.17597,191.13005,0,0.45393591,0.82986275,0,37.94388,5.2304087,69.367089,91.431261,85,0.24050633,5,3242.9367,69.367089,151623.32,35.673336,4.69731,1.4840969
3,-3,4,-1,40.302609,227.73017,190.92529,0,0.44447123,0.83394504,0,293.86783,12.872276,551.37342,583.3084,574,0.34810127,5,22201.097,551.48734,893795.92,276.28292,12.052152,0.34950674
3,-3,4,0,33.422747,229.72427,190.66828,0,0.44100228,0.83531139,0,15.559937,3.6664363,29.472393,48.228462,43,0.21472393,5,1068.1212,32.042945,35607.766,14.628838,3.4084937,0.17805394
3,-3,4,1,26.443781,228.0778,190.3754,0,0.44370745,0.83394504,0,276.84997,12.453918,520.33758,547.89002,540,0.31210191,5,13740.553,520.33758,362904.71,260.2834,11.995599,-0.63979364
3,-3,4,2,19.559798,222.8536,190.03266,0,0.45243903,0.82986275,0,36.457114,5.0766292,66.869565,86.704834,81,0.2173913,5,1327.955,68.118012,25896.021,34.275538,4.6246275,1.2126288
3,-3,4,3,12.929332,214.24169,189.59796,0,0.46675143,0.82311471,0,528.70804,17.618015,932.375,965.30234,956,0.375,5,12022.947,932.375,155148.2,497.0704,16.899857,-0.72576959
3,-3,4,4,6.6585674,202.5143,189.00784,0,0.48597984,0.81378462,0,116.59467,8.8547936,195.24051,219.85651,213,0.29113924,5,1298.8386,195.24051,8658.8481,109.6177,9.0246985,-1.6273758
3,-3,4,5,0.80051914,187.97014,188.18547,0,0.50933807,0.80198963,0,111.4508,9.0177845,175.48734,201.61597,194,0.28481013,5,123.5807,175.60127,105.65862,104.78164,8.5065852,0.020844094
3,-3,5,-10,69.997362,27.123378,175.98977,0,0.72299361,0.67293319,0,39.938178,7.5698154,37.17284,49.641575,46,0.13580247,5,2633.9306,37.783951,183617.78,37.548296,7.2914125,-0.22661138
3,-3,5,-9,68.023158,52.564599,179.49634,0,0.69573887,0.69209929,0,14.483172,4.6260002,14.407407,21.176568,19,0.074074074,5,1062.8796,15.617284,72338.285,13.616506,4.3518319,-0.26239641
3,-3,5,-8,65.650452,75.446622,182.27024,0,0.6691134,0.71010149,0,15.427616,5.1358433,16.372671,29.707419,26,0.1552795,5,1173.1304,17.913043,76830.769,14.504435,4.9527965,-0.21243955
3,-3,5,-7,62.851651,95.879094,184.42154,0,0.64363758,0.72665527,0,73.71011,8.7753253,83.217391,98.152309,94,0.17391304,5,5314.028,84.68323,333472.3,69.299332,7.7526648,1.1710897
3,-3,5,-6,59.605185,113.8919,186.04417,0,0.61985842,0.74150958,0,41.653464,6.9808984,49.828221,69.738266,64,0.21472393,5,3124.0997,52.521472,185833.99,39.16094,6.8898347,-0.72190106
3,-3,5,-5,55.899957,129.4492,187.22004,0,0.59834211,0.75444682,0,80.091893,8.6025231,100.9875,117.65484,113,0.19375,5,5638.1656,100.9875,314794.33,75.299232,7.5518499,1.2616643
3,-3,5,-4,51.740432,142.46434,188.02131,0,0.57965853,0.76528289,0,4.0477394,3.5214875,5.343949,21.614831,17,0.1910828,5,543.50318,10.56051,27972.905,3.8055245,3.2938214,0.031342372
3,-3,5,-3,47.151496,152.81761,188.51092,0,0.56435621,0.77386715,0,5.5424334,3.6320892,7.6,24.805,20,0.2,5,509.9125,10.8,24076.7,5.2107768,4.296182,-1.9262772
3,-3,5,-2,42.181707,160.37754,188.74168,0,0.55292797,0.78008246,0,45.363653,6.2041937,64,76.615142,73,0.14285714,5,2721.6196,64.565217,114729.38,42.649113,5.237111,1.3692606
3,-3,5,-1,36.903319,165.02456,188.75415,0,0.54577066,0.78384512,0,206.60934,12.338268,296.73585,314.01365,309,0.18867925,5,10958.049,297.18868,404073.72,194.24593,12.172654,-0.63036239
3,-3,5,0,31.407923,166.67371,188.5741,0,0.54314564,0.78510491,0,22.402778,5.0257585,32.382716,52.774729,47,0.22839506,5,1154.8858,36.703704,36341.072,21.062206,4.9831988,-0.64460575
3,-3,5,1,25.797867,165.29159,188.21034,0,0.54514909,0.78384512,0,207.28309,12.364844,298.04294,316.08743,311,0.20245399,5,7678.6764,298.04294,197856.09,194.87937,12.178839,-0.5868977
3,-3,5,2,20.175198,160.90301,187.65373,0,0.55170024,0.78008246,0,34.807587,5.612962,49.216561,62.988154,59,0.15286624,5,1036.1099,51.66242,20786.229,32.724718,5.2787592,-0.45729541
3,-3,5,3,14.630989,153.5856,186.87773,0,0.56255103,0.77386715,0,16.037719,4.5162025,22.062112,38.597199,34,0.19254658,5,329.22981,22.372671,4847.8983,15.078029,4.249641,0.35620236
3,-3,5,4,9.2376736,143.45371,185.84017,0,0.57731417,0.76528289,0,0.54948673,2.5042969,0.72839506,11.020244,8,0.11728395,5,31.33642,3.3209877,296.5409,0.51660571,2.7864992,-1.1416078
3,-3,5,5,4.0456747,130.63603,184.48561,0,0.59550217,0.75444682,0,69.884679,8.0128609,88.5375,103.05422,99,0.16875,5,356.07812,88.5375,1443.4586,65.702812,7.4519549,0.0612961
3,-3,6,-8,58.19954,12.994228,173.19571,0,0.73676862,0.6625989,0,19.170367,5.6300527,17.240506,25.636817,23,0.088607595,5,1004.5253,17.240506,58534.983,18.023221,5.1394034,0.22939984
3,-3,6,-7,55.618631,33.126939,176.12253,0,0.7164436,0.67719933,0,47.045751,7.9498385,44.46875,56.46582,53,0.13125,5,2684.6953,48.34375,149095.55,44.230555,7.479394,-0.30863465
3,-3,6,-6,52.694819,50.571262,178.42147,0,0.69759049,0.69036073,0,9.456026,5.2500205,9.3580247,26.994361,22,0.19753086,5,647.03395,12.308642,34013.874,8.8901819,5.5008911,-1.0960573
3,-3,6,-5,49.429806,65.388747,180.18027,0,0.68065143,0.70186552,0,12.698559,5.0320828,13.09434,26.924884,23,0.1572327,5,658.95755,13.45283,32282.652,11.938684,4.5868129,0.2198198
3,-3,6,-4,45.834962,77.593606,181.4711,0,0.66604899,0.71152958,0,38.786294,7.0133748,41.434783,56.134216,52,0.16770186,5,1937.3913,42.347826,88638.886,36.46534,6.617465,-0.54103144
3,-3,6,-3,41.932902,87.168385,182.35252,0,0.65417004,0.71920228,0,173.54734,12.981169,190.8,203.68,200,0.14375,5,7975.5,190.8,333403.83,163.16235,12.236021,-0.6721584
3,-3,6,-2,37.758094,94.0789,182.87029,0,0.64534659,0.72476647,0,28.53168,6.3117163,32.042945,50.246415,45,0.19631902,5,1237.1181,32.877301,46553.469,26.824358,5.2953321,1.3630108
3,-3,6,-1,33.356089,98.288034,183.05735,0,0.63983591,0.72813846,0,89.384024,9.3586893,101.71975,113.42813,110,0.12738854,5,3388.0955,101.71975,112860.93,84.035326,8.7096069,0.33231008
3,-3,6,0,28.781192,99.767267,182.93342,0,0.63780259,0.72926803,0,11.480235,4.5496484,13.126582,27.061849,23,0.15189873,5,378.21203,13.126582,10900.52,10.793263,3.8629987,1.0678031
3,-3,6,1,24.092747,98.504538,182.50452,0,0.63930601,0.72813846,0,85.05631,9.0681727,96.875,106.67188,104,0.11875,5,2325.9688,96.875,55858.805,79.96658,8.6304889,-0.10641504
3,-3,6,2,19.350642,94.507191,181.76265,0,0.64429543,0.72476647,0,18.996171,5.3475836,21.36875,36.186055,32,0.16875,5,449.70313,23.125,8748.3141,17.859449,5.0605162,-0.32598799
3,-3,6,3,14.610839,87.799517,180.68582,0,0.65261398,0.71920228,0,174.84692,13.274703,192.68712,214.01242,208,0.2392638,5,2816.7055,192.68712,41192.862,164.38417,12.469493,-0.57682608
3,-3,6,4,9.9217424,78.415271,179.2383,0,0.66401056,0.71152958,0,35.438866,6.8315695,37.975,53.589156,49,0.175,5,379.28594,38.51875,3739.4949,33.318221,6.6577942,-0.99745221
3,-3,6,5,5.3219044,66.386334,177.37077,0,0.6781573,0.70186552,0,9.3087159,4.5989454,9.6341463,22.654967,19,0.14634146,5,60.018293,11.146341,323.94055,8.7516867,4.5001782,-0.48086489
3,-3,6,6,0.83920883,51.728915,175.02015,0,0.69466944,0.69036073,0,15.278309,5.1520761,15.183544,26.215631,23,0.12025316,5,16.004747,15.651899,18.895965,14.364062,4.9148878,-0.11935745
