x,y,z,height,multiplicity
0.3,0.6625,0.8,1.2155109942874023,24
0.8041666666666667,0.9,0.6666666666666666,1.1857247384545635,24
0.0,0.04583333333333333,0.725,1.1810760672979808,12
0.8083333333333333,0.1875,0.6833333333333333,1.1757449578097403,24
0.38333333333333336,0.42916666666666664,0.4083333333333333,1.1587231582891924,24
0.24166666666666667,0.26666666666666666,0.2,1.1522466208931685,24
0.23333333333333334,0.25416666666666665,0.11666666666666667,1.1518650355126658,24
0.6291666666666667,0.25833333333333336,0.20833333333333334,1.149724381914642,12
0.075,0.14583333333333334,0.3416666666666667,1.1471296797075499,24
0.9458333333333333,0.8333333333333334,0.23333333333333334,1.1461785041636317,24
0.09166666666666666,0.09166666666666666,0.475,1.1386876455243031,12
0.0,0.7666666666666667,0.8166666666666667,1.1350168201582038,12
0.8041666666666667,0.7166666666666667,0.9166666666666666,1.1349900368975947,24
0.6708333333333333,0.8458333333333333,0.23333333333333334,1.1255393051018967,24
0.5166666666666667,0.5625,0.6416666666666667,1.1130137446585335,24
0.4041666666666667,0.0875,0.0,1.0989056476760821,12
0.8,0.875,0.4583333333333333,1.0974391888104214,24
0.7916666666666666,0.6,0.38333333333333336,1.08691468735043,24
0.0,0.7875,0.08333333333333333,1.0821138295350567,12
0.6958333333333333,0.04583333333333333,0.875,1.0799848428960643,24
0.37916666666666665,0.19166666666666668,0.0,1.079323809059954,12
0.4125,0.9541666666666667,0.5,1.0615983541172571,12
0.6833333333333333,0.6833333333333333,0.6583333333333333,1.0595944290576438,12
0.9708333333333333,0.06666666666666667,0.0,1.0586119588849718,12
