h,k,l,I,sigma,multiplicity,d,absent_212121,Fc2,weight,phase_rad
3,2,14,31.9361935893088,2.9976184754534367,5,0.7726329552705615,False,30.491113760804293,0.10153211078077246,-2.6141654210361778
3,3,0,264.6308570706766,19.384616795906304,4,1.386427528416979,False,250.59012256146744,0.0023019725141836247,1.5707963267948963
3,3,1,278.86548432131195,9.290357908252776,12,1.3777056343453076,False,280.70028867082976,0.00637285603416706,-1.841089275516414
3,3,2,15.14033689390699,1.5789478101916696,13,1.3524955828451164,False,16.80647666276302,0.36619787113780516,-0.4978551883083467
3,3,3,215.67491921077533,5.85685391738927,14,1.313389016646724,False,221.41532759193302,0.012875732458374338,0.24781529253398213
3,3,4,16.31475962041983,1.1526346191479624,14,1.2639321781926507,False,16.106585061437563,0.6393602335813532,-1.3068762168425425
3,3,5,242.4438716095799,4.043143340758605,13,1.207856812127471,False,234.72038407827878,0.01491981143362102,1.6829229180250365
3,3,6,2.9890659773392243,0.6718607691617856,12,1.148495370155448,False,2.9760095390515726,2.176794204001445,2.7066792649897615
3,3,7,294.64600793735275,4.870402110763261,13,1.088482344286419,False,293.070513203885,0.009871748022978976,-2.6499527711318183
3,3,8,40.53107878461316,3.065011450121152,10,1.029699031862462,False,42.152167592969526,0.09130183603256499,-1.2846797527362792
3,3,9,33.50562191745421,2.101959605537185,7,0.9733628688909066,False,33.646849964042154,0.18401701159687844,-0.717022049976982
3,3,10,11.193749070756091,1.7221200727444474,6,0.9201727498668394,False,11.347377641060127,0.32461843573815813,1.9453654475323423
3,3,11,67.53938813107033,5.271821641935914,6,0.8704553732588062,False,74.80354322400858,0.030762265720871956,-0.021483241335539124
3,3,12,26.97964317350093,2.5110087921853483,6,0.8242877789139529,False,24.56935502551354,0.14525237460316112,2.3243719076652822
3,3,13,12.613623768850756,2.663628976811867,3,0.7815899545632906,False,10.457091828578195,0.1387476303925523,2.7942797856468147
3,4,0,14.917072372886096,1.5706490028070546,4,1.181323307304338,False,12.85854220773242,0.3799316721739918,1.5707963267948966
3,4,1,258.1897953275149,4.504642459246208,12,1.1759139225527708,False,260.4880168256725,0.012345422963068325,-1.9970903736000183
3,4,2,27.28757835473498,1.4447215306866932,10,1.1601210137703162,False,26.34848881728063,0.3667072151753729,-0.08721720622431949
3,4,3,493.65097152259887,8.163682680717978,10,1.1351569277525495,False,488.9693882703246,0.003531029266182618,-0.7640493252228673
3,4,4,121.91702078247891,2.93513243066587,11,1.1027680979720484,False,118.21210734566021,0.04660735237818513,-0.3654493777611149
3,4,5,99.29304241703656,2.541692083265442,12,1.0649310352261274,False,104.99169815099152,0.06240111831392319,2.5006760651692397
3,4,6,5.867017878996632,0.8642439391819646,11,1.023578328183616,False,5.801284248848858,1.2862792403688503,1.9392254321978726
3,4,7,54.61726449411809,3.300709557940644,5,0.9804097093961566,False,55.22631580416721,0.07342413909421483,2.493607681711164
3,4,8,85.55387130242393,5.650663956498398,3,0.9367990644523446,False,80.10138850298914,0.026336841302677036,2.5908526172053077
3,4,9,30.645356673422647,3.637353735556866,3,0.8937785055830348,False,18.922351708370208,0.07299573865108808,0.21057585987083757
3,4,10,9.504070289311798,2.095714322285968,5,0.8520704173945777,False,11.936142577684166,0.22205357776633186,-3.075345403313335
3,4,11,21.751935851129858,2.2940756660577475,6,0.8121414942069453,False,21.76094051693981,0.1757824627208943,1.7358851374929893
3,4,12,26.68452593980429,3.18857292599657,4,0.774261037482697,False,28.026069809366017,0.09215287955858849,-1.3410395624672051
3,5,0,20.978136460091115,3.066944335026048,5,1.0158669072174935,False,18.984165761444405,0.10252608951127598,-1.570796326794895
3,5,1,186.6755717633238,7.025351017113601,6,1.0124208003591566,False,195.88511404422923,0.012075040437745797,-2.0960758898308334
3,5,2,34.53862268552817,2.7392868565718125,4,1.0022891670010663,False,32.548622135992765,0.11769655374485659,-2.658847836458153
3,5,3,13.319125509939342,2.170053519342413,4,0.9860586713313446,False,10.11267978518934,0.2073976716079752,-0.15323574518825894
3,5,4,3.7705848895407663,1.2764219639386607,4,0.9646059030804878,False,0.8379648522041201,0.6126627101347434,1.1353768670592865
3,5,5,60.61444295875816,3.0010474210059934,6,0.938976263752623,False,59.41604734967007,0.0817902788725443,1.1284892749125532
3,5,6,42.561010026091694,3.4194247081708222,4,0.9102615748025074,False,39.25494396990843,0.07599780543395647,0.8271732018427861
3,5,7,57.14680366377588,4.0209057262052506,4,0.8794995781699921,False,49.73207372576732,0.05370458500024038,-1.2761262550938512
3,5,8,14.03291247525329,2.177279315876836,4,0.8476066256816276,False,12.083446686876604,0.20464677323855832,1.971076383453631
3,5,9,12.55531802111869,2.588129597364795,5,0.8153437997637243,False,7.286628362880413,0.14766662812280615,0.7291211254697637
3,5,10,35.97103271043835,3.927768824684812,3,0.7833098497928979,False,29.974191989803458,0.061171749473243,-2.611696941154511
3,6,0,4.952039035371748,3.080271923483372,2,0.8847372789668687,False,4.803874143271318,0.10516049723584393,1.5707963267948974
3,6,1,75.89376241931832,4.511766953687882,4,0.8824580142630915,False,67.977954986756,0.040251058787093764,2.445101140166321
3,6,2,20.06431206355189,2.5555552465039817,4,0.8757244820456351,False,17.400231244857114,0.1463726619140797,2.9204199229776457
3,6,3,159.5125267090054,6.887441642437415,4,0.8648365265213325,False,144.7433085034907,0.014793587360370914,0.767120038613604
3,6,4,35.42179495299387,3.276887190047515,4,0.8502537975002671,False,31.223403798554955,0.08550065163867265,-2.7928043898088264
3,6,5,9.745383574474856,1.8819074679776429,5,0.8325451425038717,False,7.742356331353269,0.27737469732084175,-2.9095835598433646
3,6,6,14.139297103148172,2.083320953231612,5,0.8123333170058039,False,13.756088554360197,0.22154722513818176,-0.5565739414047717
3,6,7,43.518514609493664,4.418706493736403,3,0.790244216068297,False,43.76417732211618,0.04707588747275227,-1.7639513505455684
3,6,8,14.870648313554478,3.292962163504709,2,0.7668667869368506,False,12.996935504693743,0.09082165485317445,0.5380842063598235
3,7,0,13.19772775555642,3.223449687559861,2,0.7803572131170509,False,7.1970317943389635,0.09554056347949283,1.5707963267948932
3,7,1,83.46185744279336,6.016492486712566,4,0.7787918876832296,False,84.9304060471957,0.02346568564001045,-0.7211977864029528
3,7,2,19.544235155984268,3.937693622137373,4,0.7741518316860261,False,18.980414102135665,0.06314680594292098,0.9816052061320962
3,7,3,5.683078106932792,2.1669880098681893,4,0.766599357660172,False,10.336990189659359,0.20985010776068325,-3.059385671721716
4,0,0,270.06770395222696,8.334122234605616,3,1.4492575816600537,False,254.73777529108784,0.00767894093761589,-3.141592653589792
4,0,1,42.07071428938465,1.9984218601997643,6,1.4393040506650638,False,41.239223285993,0.1803442633724174,-1.5707963267948992
4,0,2,124.7768994303122,3.579482603028497,6,1.4106305588127357,False,116.30124400066146,0.03908581926015845,-3.141592653589793
4,0,3,9.169028482714536,0.7469439180823044,9,1.3664279814282083,False,9.89326062213069,1.5581903233654182,1.570796326794899
4,0,4,284.9875786335247,4.554658549020939,11,1.3109888887331602,False,274.53827588233946,0.011072849546437669,-2.640262375724822e-16
4,0,5,1.9675506697681733,0.5318882226236545,11,1.2487237958452082,False,1.873010419658959,3.494430186809829,-1.5707963267948921
4,0,6,73.7229982009444,2.2020212545269904,9,1.1834563296096157,False,75.28828182591806,0.10121521660836486,-2.1601681259366367e-15
4,0,7,28.71294347317765,1.8971115992300347,5,1.1181051964043252,False,28.52629599837491,0.23070157667615618,1.5707963267948997
4,0,8,65.33526353256578,3.0238507371569927,5,1.0546690298772914,False,71.08821057628646,0.07435072657397838,3.141592653589792
4,0,9,10.926395311798874,1.935643526979821,5,0.9943726280798963,False,10.300635834181143,0.260002541790799,1.5707963267949026
4,0,10,94.40813407888614,6.003579542599733,5,0.9378617184396544,False,92.5018680264521,0.02280497593758668,-1.6161023467533281e-15
4,0,11,84.13096043474006,4.732466531664143,4,0.8853837051751844,False,80.44988550737094,0.03521095011197435,-1.5707963267948977
4,0,12,37.55517965828246,5.099839099642052,4,0.8369307733096497,False,35.80921308629424,0.03676437509686304,3.1415926535897913
4,0,13,5.043192519517358,2.1997961800119152,3,0.7923431668499755,False,9.334827798126591,0.20427617714462984,-1.5707963267948954
4,0,14,89.64112209206542,7.616109870797389,2,0.7513791924440967,False,100.43828706384578,0.015049999912243966,3.141592653589791
4,1,0,432.2554206637348,9.79533996067785,5,1.4083677281582911,False,415.4434778005159,0.003913869553581524,-1.144440411267428e-15
4,1,1,313.6512969351524,9.346101081266262,13,1.3992279206624307,False,318.639365644816,0.005625041511050306,1.122444863881642
4,1,2,34.102240634442325,1.0708613723792055,13,1.372840499188008,False,34.46349689804701,0.4528477861295624,-1.3219615969457372
4,1,3,26.948370451091684,1.1628863690981897,12,1.3319956430068949,False,27.06198003418598,0.4976197445939728,-1.8354542694682272
4,1,4,140.12115619615625,2.5292066595243115,14,1.280488897659129,False,137.65994557447453,0.042272502126005224,-2.746959744329979
4,1,5,99.65641793668792,2.2159154792518487,13,1.2222815021928204,False,100.70462507428135,0.07155961908958572,-1.9873675248434337
4,1,6,158.06293846315907,3.170434039019834,12,1.160874775926973,False,152.36700576273563,0.0317765844638532,1.7385688708061766
4,1,7,86.88071732183717,2.191287800247672,12,1.0990034097524397,False,90.9336430236955,0.08316451230136199,-0.9915303033028604
4,1,8,56.24539715233413,1.7428438601158152,14,1.0385923374590555,False,59.23771271092255,0.16419706814695492,-1.3099725825933566
4,1,9,1.357982444471825,0.7106903536451354,12,0.9808645154941756,False,2.1290735828927985,1.9675942127913253,3.1350337281645753
4,1,10,16.74991579621942,1.3511327194026344,10,0.9265027787641412,False,17.612854243542436,0.4771662210756341,-1.2369027509262134
4,1,11,51.137585961251474,2.428553702514139,9,0.8758079779953389,False,53.17103885299082,0.11936222995043859,2.043099429677304
4,1,12,126.30073906722792,4.943514069525699,8,0.8288287418842111,False,128.3139571172186,0.025574293029007857,1.3876550582248015
4,1,13,18.618515962249628,2.228570864893848,5,0.7854579472185591,False,20.930022065567904,0.18753651805380772,0.809721493688702
4,2,0,63.98920240992065,1.9594504047659496,7,1.3037659411661562,False,66.65711206342654,0.12932777065276518,-2.2447363143532533e-15
4,2,1,123.94094276112004,2.398226211618208,14,1.2965050217365126,False,120.09800186533224,0.05260108040005782,-2.969865363648762
4,2,2,156.74759640350322,4.120279277815719,12,1.2754291738151513,False,154.97592428075748,0.02580141761000613,1.3134811571334402
4,2,3,171.09760506426147,4.408581500539434,12,1.242477119971895,False,167.4097335414355,0.022206995896258155,1.8941267850957098
4,2,4,11.21278742561384,0.7489000134132449,14,1.200359332483796,False,11.989634657914154,1.4604941673659078,-0.8294254195281472
4,2,5,64.2480381945399,1.9889613796722807,11,1.1520158502115263,False,65.83949280744986,0.12829219202230732,-1.0840845757984243
4,2,6,129.65620777665535,3.383436980758442,10,1.1001729510818472,False,131.16810736532184,0.03729469072543546,-2.747924274794351
4,2,7,106.79818367942369,3.1347167475634343,9,1.0470836914568578,False,110.49998721350502,0.048610646367520535,-1.7683761338523063
4,2,8,109.41699550168836,3.346291269703402,9,0.9944430284392176,False,114.56889644219753,0.044131408914346686,2.936633405321054
4,2,9,44.0698025926456,2.6705773359141705,8,0.943420853702599,False,45.941869628540495,0.11135448407487818,1.0650076489898093
4,2,10,141.5726194434498,6.18320791701124,6,0.894752518854031,False,144.46344508101612,0.017616484452486706,0.060958959173427765
4,2,11,34.67941217376734,2.6786474395991915,6,0.8488435895980965,False,38.66187232970696,0.11862928898224874,1.6643282068834453
4,2,12,7.12674593009185,1.4503741725987906,7,0.8058653073032568,False,7.069462510295712,0.46537442540020374,-0.49488065695224703
4,2,13,0.01530302416665,1.5132358029843276,4,0.7658316479359871,False,1.8498437341592395,0.4364405714123448,-0.8752609027590725
4,3,0,15.21261304188636,1.18211970708411,5,1.1715827151650169,False,15.194534867229205,0.6229140496140512,-3.141592653589793
4,3,1,133.4471544821184,3.022157634474574,9,1.1663054448499377,False,137.67126579318005,0.03869311377818333,-0.36779051291304105
4,3,2,27.912307543307502,1.0860974469503806,13,1.1508914849596643,False,27.618120088896447,0.5344798013732233,-2.9944849370184174
4,3,3,87.98557380163854,2.000824053009017,13,1.1265061034741437,False,89.55843294439372,0.0897854441431489,-1.2329174507236746
4,3,4,25.00885228683844,1.7599467393277244,12,1.0948317442083868,False,25.89706998548456,0.27120215014530136,0.695010905671251
4,3,5,289.46154911155395,7.429950072913805,12,1.0577786900019512,False,300.0989086772778,0.007443051511430824,2.3377141820559535
4,3,6,80.91825998158613,2.3219415749826595,11,1.017222387008036,False,84.4775886840437,0.08594678866063275,0.6905794648915714
4,3,7,60.71491358360064,2.5577041104215734,8,0.9748202101064708,False,60.210634859866374,0.10180308001833982,1.2591236222035096
4,3,8,56.54028881732545,3.1106210205347797,6,0.9319191519494188,False,56.27812181375266,0.07977449577021702,-1.790726738288384
4,3,9,68.98665947846052,3.5583915331584506,6,0.8895375226241775,False,67.10651329391247,0.0595552088682954,-0.2147943341540121
4,3,10,14.439637790547817,2.202358732426261,6,0.8483934930231314,False,15.934386214149852,0.19743995632370287,-2.4728282625176283
4,3,11,27.016282411410224,2.4954231715660224,6,0.8089557540334944,False,28.308932330699093,0.14437098759344075,-2.176709500422629
4,3,12,16.998405771304434,3.703375813588383,2,0.7714991240751282,False,22.873619415957606,0.07087828447256807,1.8300502641237448
4,4,0,72.58279394455762,2.352471514683814,8,1.0398206463127342,False,78.81129639916874,0.09230558098670512,3.141592653589793
4,4,1,116.18392293034216,3.4739400448394333,11,1.0361258687260302,False,128.62300702288317,0.03844191528609513,-1.9957465303289175
4,4,2,56.49181005231743,1.6796641223220463,13,1.025273459969367,False,54.93127134065444,0.17893422831430655,-1.8603280305847867
4,4,3,97.5987273226811,2.3856723392582704,13,1.0079200259808718,False,104.28060098626266,0.06637972061421102,0.9712103782010241
4,4,4,40.90499407235569,1.868406847664858,11,0.9850417624850428,False,43.79241339170719,0.194480193479089,-0.5454771924196973
4,4,5,79.52488648712608,2.4318423207880757,11,0.95779450288647,False,78.7418493007846,0.08672150038482779,0.7503607719507328
4,4,6,59.34726729948402,2.5925577875248345,8,0.9273744547201296,False,55.41507218379206,0.10397824636958593,1.3683599526229928
4,4,7,30.841942441346937,3.0502603535057875,5,0.8949064134435659,False,39.73999358062224,0.09504644004069791,-2.578239168831107
4,4,8,4.61823329753314,1.4206108347998736,5,0.8613715276165861,False,3.5159102205765578,0.49219682807755305,-0.14898295181137888
4,4,9,4.534635040285075,1.3935089853871867,5,0.8275735894045901,False,2.5255026877907856,0.512543016378817,-3.0688093907755394
4,4,10,21.82451449776861,3.585545565941864,3,0.794135194817224,False,25.36033365868795,0.07472488873818403,-1.2345339110190277
4,5,0,0.3386654778475608,1.488813838937708,2,0.9216278063604368,False,0.4465380547230896,0.451117298617265,3.1415926535897922
4,5,1,59.016114693438674,3.0800596440125734,5,0.9190522220460012,False,65.14722945115419,0.07650746402831728,1.3886462138713087
4,5,2,29.1559649194618,2.2211546804926803,5,0.911453127216812,False,32.73217167967522,0.1715610185045405,-1.4132398010613771
4,5,3,28.22278194310778,1.9087646984578184,7,0.8991963601749136,False,33.359257002417365,0.22003340386255,-1.2584740071911253
4,5,4,18.28278740071801,1.7220482492558131,7,0.8828388841643182,False,16.132112122723345,0.3104674102304751,0.013642229071266446
4,5,5,8.341765547005018,1.7586732469560404,4,0.8630631221950811,False,4.620091828585874,0.3201183991033089,-1.5714653400259393
4,5,6,20.842026369016796,3.015769350488064,5,0.8406066970907723,False,21.816450953051717,0.10514622042709777,-2.91272606087286
4,5,7,15.221919886513058,2.192070675248745,5,0.8161997888677689,False,16.87177894247988,0.19821854368597702,-1.618656857230121
4,5,8,61.44876094867416,7.301257300585195,4,0.7905176943115148,False,59.83532994367165,0.017671344793817916,-3.09107666608678
4,5,9,4.301608250346403,2.156540591221142,2,0.7641510288454196,False,3.6665178337255053,0.2143988613783307,2.572902238939167
4,6,0,1.9224843860780052,1.6629384796860354,2,0.8203808277805068,False,0.0007134181431892291,0.36156760127098064,4.537975102343971e-14
4,6,1,71.43030116286472,4.53771112037126,4,0.8185626621609055,False,75.2477377594839,0.03919118453520678,2.2492545890252877
4,6,2,13.85041093275642,2.137334434316899,4,0.8131798495756084,False,11.038807509822355,0.21288913287033617,-0.04680385705796941
4,6,3,37.0978837117697,2.910559949443289,5,0.8044397492245992,False,41.19240646206965,0.10102056620542038,-2.2197523785645132
4,6,4,1.1297183722034698,1.0949078487523114,5,0.7926638878214849,False,2.786708142914202,0.8310366463018455,2.506045337210881
4,6,5,26.348717441033887,2.5497858194887986,5,0.7782568453385508,False,27.796715639382988,0.13941434143134054,-1.7446362982679822
4,6,6,43.48841623683112,4.150104074962679,3,0.7616710741177065,False,41.23867541089434,0.05316292109636118,2.4858448445070205
5,0,1,296.4703837019288,6.236885247446353,7,1.1542909224429805,False,306.0341962106394,0.008234301675583788,-1.5707963267948954
5,0,2,156.14781786214897,4.464639328253959,6,1.1393423786790622,False,160.85830160517204,0.023381720883933883,-2.461028133821076e-16
5,0,3,59.36571989088161,2.5544335357507992,6,1.1156688515241593,False,57.84093603403589,0.10428303888140499,-1.5707963267948986
5,0,4,431.95314900730665,17.48416815993362,8,1.084875232929679,False,460.634776624632,0.002045755176431229,3.1415926535897927
5,0,5,212.96581541851805,5.513423892423074,7,1.048791110986528,False,215.87553777525713,0.013895853919518723,1.5707963267948943
5,0,6,1.9860460865872256,0.7867874110858261,5,1.009221808760969,False,0.7855641788239527,1.6121238686006325,9.567725314813153e-15
5,0,7,8.575296187728446,1.672410514549613,3,0.9677722308036536,False,9.617597780128522,0.34791066266241466,-1.5707963267948941
5,0,8,148.33945579146004,8.341219785574436,3,0.9257556086649582,False,152.59364939667904,0.011093288976603487,-1.539173644180405e-15
5,0,9,82.77716555973643,5.109622705742694,3,0.8841725082514973,False,81.0528754816337,0.031147784286843515,-1.5707963267949003
5,0,10,7.371229199374633,2.0203899049730807,3,0.8437352239018332,False,7.510517295352675,0.24200675365741892,3.141592653589793
5,0,11,18.613408022809967,2.987462750685881,3,0.8049143593953522,False,24.537573881247443,0.10657447484962153,1.570796326794898
5,1,0,352.7166688920637,8.7237610743972,5,1.1381491100403704,False,353.88753691073464,0.0053031173483377905,-1.5707963267948983
5,1,1,142.07363227040946,3.509458523881705,9,1.133309026706235,False,138.94342319241548,0.033385596435312685,2.5375526122296637
5,1,2,574.9023776076683,8.77560950820696,11,1.1191510620881504,False,541.8475862424543,0.002840054096122413,2.652994889281313
5,1,3,211.89835014588547,10.578938906613912,12,1.0966895558033267,False,222.30533012377305,0.006451010056707968,0.34799295780160455
5,1,4,107.9536226819652,3.925095012429016,10,1.0674003632053632,False,115.29988279953847,0.03721862430954075,2.5570803139125022
5,1,5,9.905758040151092,1.1261537501441246,9,1.032977722129807,False,10.348069844691638,0.7342852594360035,1.3724685950596023
5,1,6,247.4130598178764,5.156655775070331,9,0.995108069319558,False,247.59963451328917,0.012234147676978533,-1.028583546174909
5,1,7,83.51253962919878,3.8048377467682113,7,0.955306091354809,False,86.62895073430754,0.047461079905862825,3.0934928752588617
5,1,8,60.98758841454468,3.0528658048949944,6,0.9148258131498818,False,59.28146582015432,0.07972049348229429,0.8384929390070411
5,1,9,88.7923329461489,5.316976830124831,5,0.8746356043701367,False,83.98557719107508,0.028683723783008475,-1.23660070352907
5,1,10,6.952380789961878,1.5921196801676991,5,0.8354359281942317,False,6.74490298247246,0.3881032938733413,1.0260365288722562
5,1,11,44.5969654328251,4.514675734608673,3,0.797699192346612,False,35.98702816983875,0.04599567759553179,-0.37442778321743114
5,2,0,175.5122827253824,7.540870925719655,4,1.080771417277309,False,167.8791620502123,0.012047543769683155,1.570796326794895
5,2,1,35.44196323460573,1.537315214286524,9,1.0766244663185969,False,41.305315387226294,0.2661703331774614,-0.993459573607657
5,2,2,184.8118585360147,7.018824214098471,9,1.0644642914028997,False,202.4486082085149,0.011899146622626972,0.10459753116349273
5,2,3,30.841000628679737,1.7496092862615924,6,1.0450819431342255,False,26.07700305831735,0.2666701809199497,-3.0359897799708713
5,2,4,170.40089954064294,4.4262443090564,8,1.019643209006568,False,165.9820464869662,0.0223071349686533,-2.113521637065235
5,2,5,58.66186218511874,2.561596276547309,6,0.989511097110973,False,63.655015720954005,0.09979698960012569,0.8702129331312719
5,2,6,12.93862612817087,1.7460905404770088,7,0.9560739417958752,False,13.838819409004687,0.3111581409339977,0.12292832410977268
5,2,7,12.578463434357293,2.082992433060109,4,0.9206129245162896,False,14.495236860228507,0.22164820336154098,-2.8873636191894807
5,2,8,57.57597922350557,6.06456930145487,4,0.8842219995396645,False,57.898860962470906,0.025135192335184953,1.3827033624643803
5,2,9,24.95740294645244,2.3624768743112297,5,0.8477760715692076,False,22.544885133213896,0.16469153648549692,-2.7277726384570538
5,2,10,125.54440618515532,5.497858587008316,5,0.811934418719199,False,123.02199163803817,0.022709590017960437,-2.642292519514514
5,2,11,46.70587836916485,7.997185505103073,1,0.777164870911448,False,40.418432846298835,0.015248159241017361,-0.04617068461163391
5,3,0,68.32180713863625,3.444982676801461,5,1.0018280132422923,False,70.1397307802502,0.06165469279158749,-1.5707963267948946
5,3,1,39.353687632949736,1.76754790361687,7,0.9985223515211726,False,36.21119042531227,0.228644016720516,1.3330597176722485
5,3,2,34.27261747803751,1.8490268193305763,6,0.9887983084738504,False,35.44957149629012,0.2209936403549975,0.5948093745967158
5,3,3,65.10860860637763,2.802819097312152,6,0.9732043462761464,False,69.83424947490927,0.08299337459442699,-1.5693472995453326
5,3,4,63.11715877249237,2.4330720736529026,7,0.9525623439844898,False,65.7688149127784,0.10299846713426826,0.14222163434320753
5,3,5,62.28366544412224,2.7505424611345988,6,0.927856542550044,False,61.556552538591774,0.09088695777084782,-1.974262083680748
5,3,6,40.38026901876808,2.2673922601448586,7,0.9001203180300278,False,42.11754991182256,0.1493881441947086,-0.5703147355713992
5,3,7,109.12741450948737,6.720850937199396,5,0.8703419955489256,False,104.2642555698786,0.018096155139602645,1.4563165275750827
5,3,8,171.8976667820076,6.937006079291442,5,0.8394004910999501,False,164.7907625168575,0.013648124352012375,2.5502578922825694
5,3,9,-1.4463288748161047,1.676666609210412,4,0.8080316057376405,False,1.2718090864428717,0.3556367446231643,0.5673420659349601
5,4,0,29.530084027862458,3.178756733960274,2,0.9156649151633744,False,30.32975538687417,0.09159253924089049,-1.570796326794896
5,4,1,21.082528463681356,2.0923774286191104,4,0.9131388634016516,False,18.792136389369077,0.21176469939249243,0.5903531042147944
5,4,2,3.4847121521000024,1.2476736827434658,4,0.9056843262460452,False,2.6786927985279907,0.6391786663405304,-2.2183334611795207
5,4,3,144.3884373831184,13.160160866092175,3,0.893655769217277,False,146.9363890225216,0.0051975835687396174,2.8889052474704933
5,4,4,34.63779261188206,2.925832701346798,4,0.8775934520544881,False,35.873972023255895,0.10317476606570467,3.012935997890958
5,4,5,76.4950961579772,6.411927913681981,4,0.8581604172900834,False,70.37936061263429,0.021818467159693263,-0.37550537056705674
5,4,6,12.369821762898331,2.140323448886346,4,0.8360748382938897,False,13.959596142876356,0.2108235609719111,0.9283545067021999
5,4,7,29.0098603364367,3.6041842227712015,3,0.8120494080736953,False,33.94402996411343,0.07179231849043766,-0.589818148488174
5,4,8,28.131462727677786,4.402201840296023,2,0.7867451166248174,False,36.964603717238624,0.048969137631001386,0.8366958927322978
5,5,0,0.5674084854553223,2.1563732050698325,1,0.8318565170501873,False,1.0941041885972818,0.21502117522886194,1.5707963267949052
5,5,1,144.6607732517426,8.309618643727267,2,0.8299611576965096,False,154.71145889389928,0.011152138683666537,1.5393453682749088
5,5,2,23.88891355066601,4.134808644705363,3,0.824351880299858,False,22.297817426180732,0.056929282675645336,2.7154406559029263
5,5,3,11.262914303224733,2.108895066269404,4,0.8152506201572716,False,13.124689389364177,0.2179525249883039,1.9106105569382732
5,5,4,43.174228407637486,5.115774748602695,2,0.8030008243682278,False,49.3625069259161,0.03548023357955117,3.132264984735413
5,5,5,46.466329260553934,5.324264376589905,2,0.7880334099880344,False,48.1243623632354,0.032911472241643716,-1.6208710424823976
5,5,6,19.4508661297664,4.7323829589360455,1,0.7708285008718795,False,20.343381290144013,0.043942325294015004,-1.1714105841782323
5,5,7,20.644576621041622,5.308963508358146,1,0.7518788704154663,False,19.145671476235503,0.03504782953957854,1.2052095522344068
6,0,0,-0.1412486816127134,1.6406455729346892,2,0.9661717211067022,False,0.554301404442074,0.3714929951536381,-4.489627716408773e-16
6,0,1,109.20391017197302,4.872491528632247,4,0.9632055786034398,False,89.77241404037167,0.031173277564364953,1.570796326794898
6,0,2,19.67999518982619,1.8787729944626768,5,0.954468421675014,False,18.79023157820458,0.2592242364759945,2.9821039990145378e-15
6,0,3,2.1714201793408487,0.9428565518074856,5,0.940420372541824,False,2.4362866625991217,1.1186428073989196,1.5707963267949003
6,0,4,23.475182910540408,2.170743112309655,4,0.9217559002449098,False,20.09690060443624,0.19540794454178673,3.141592653589791
6,0,5,79.42634198978296,6.130205252521191,2,0.899315325653146,False,79.6601340800381,0.02310568188693615,-1.5707963267948986
6,0,6,11.62323027422421,2.8697429838683552,2,0.8739925924887737,False,13.528979121030913,0.11925989445648341,-3.141592653589791
6,0,7,123.80543501680606,10.592368753069229,2,0.8466560703029361,False,133.9741141301591,0.007840338758997924,-1.570796326794898
6,0,8,24.843601629274485,8.214200209244524,2,0.8180917785448767,False,31.801808399655595,0.014650860778926886,-1.0538408172561608e-15
6,0,9,11.433901611997928,3.9895622227071112,1,0.7889708864064106,False,11.78733825958728,0.062347379656563263,1.5707963267948917
6,0,10,9.48388274164663,4.083768242616012,1,0.7598380772581096,False,10.864415104047664,0.0596139924794566,3.1415926535897896
6,1,0,0.1844716681349059,1.0713481530710711,4,0.9537665404820468,False,1.113078728952261,0.8708009771782315,-3.1415926535897745
6,1,1,0.1461023222480265,0.7324310862043916,8,0.950912853907094,False,0.373028247301731,1.863811698954904,-2.0759433718485476
6,1,2,8.315254829599,1.0720044961673936,8,0.9425030713359756,False,8.68520038963435,0.8229309221404224,-0.738191244748909
6,1,3,11.696064718187376,1.7440758327502677,7,0.9289693434171094,False,15.128260610841476,0.3107712978790334,1.6434866214299781
6,1,4,18.94135681464243,1.8777479356731075,6,0.9109655182302032,False,21.153420105667255,0.25633981103556863,1.2492460477260328
6,1,5,9.739492565488511,2.036007024939797,4,0.889285564792417,False,11.456116370015135,0.23518682175736483,-2.3386527535914796
6,1,6,24.94571332536021,2.839661372411736,4,0.8647779186541441,False,25.247818747001077,0.11583708613768794,-2.27584506756301
6,1,7,6.500619872175054,2.249981396456097,4,0.8382711394753732,False,7.229946304494403,0.1958345998533253,-1.356210176573102
6,1,8,6.193908818969676,2.20672559152811,4,0.810519766175261,False,9.549762090643746,0.20269116811071577,2.7568065775356523
6,1,9,11.04112408280567,3.933069750565512,1,0.7821724548737521,False,10.595302457722875,0.06421399966594976,0.17586811377079006
6,1,10,-0.9427820728533788,2.807894189956667,1,0.7537595983813472,False,1.6445721184055684,0.12681742687039207,1.6876204578616927
6,2,0,88.59087877631198,5.215018994030952,3,0.9192348508218418,False,85.973034631504,0.02942530232447754,-3.1415926535897905
6,2,1,85.83632409686619,4.097278498804835,5,0.9166792210409688,False,93.00066398589325,0.04136114829072376,-1.1140914066112084
6,2,2,2.9972926833676,1.257601739042933,6,0.9091383561271816,False,4.523703911134558,0.6265390628740385,-0.576073139617624
6,2,3,-0.219933824032333,1.1832114686035438,5,0.8969734965735562,False,1.2206465291996018,0.7139871774575959,-1.896301668622832
6,2,4,22.524969553304544,2.1780340896921384,5,0.8807348559101831,False,22.4749300843933,0.19234026558245496,0.4196881440855074
6,2,5,87.80244643752548,4.87428889854194,4,0.8610970311916092,False,89.17335308387216,0.03242305601667626,1.840519906810327
