x,y,z,height,multiplicity
0.925,0.925,0.43333333333333335,1.053017682867295,12
0.36666666666666664,0.6333333333333333,0.2916666666666667,1.0497625331841243,12
0.9125,0.825,0.20833333333333334,1.0489415817985626,12
0.7333333333333333,0.6083333333333333,0.0,1.045825290812784,12
0.8583333333333333,0.8583333333333333,0.05,1.0442837712640238,12
0.8833333333333333,0.6541666666666667,0.25833333333333336,1.039678319550004,24
0.8416666666666667,0.0,0.1,1.0385445616216729,12
0.925,0.925,0.9,1.0385311495786573,12
0.24166666666666667,0.9,0.4166666666666667,1.0294754439149485,24
0.32083333333333336,0.9625,0.25,1.0282323480573095,24
0.26666666666666666,0.14166666666666666,0.0,1.0253177182113882,12
0.6833333333333333,0.7041666666666667,0.725,1.0225719055908462,24
0.9291666666666667,0.17916666666666667,0.5,1.0140785201744633,12
0.8875,0.6333333333333333,0.3,1.012154201228965,24
0.25833333333333336,0.3958333333333333,0.08333333333333333,1.007035080797514,24
0.0,0.17083333333333334,0.6083333333333333,1.0062049521749803,12
0.0,0.575,0.6166666666666667,1.002801354873964,12
0.37083333333333335,0.7416666666666667,0.8,0.9979387096248672,12
0.9708333333333333,0.32916666666666666,0.8,0.9975995656452533,24
0.8666666666666667,0.058333333333333334,0.625,0.9901790752566444,24
0.9666666666666667,0.7916666666666666,0.65,0.9896235823924494,24
0.22916666666666666,0.16666666666666666,0.8833333333333333,0.9851836534754679,24
0.325,0.14166666666666666,0.15,0.9841962148573504,24
0.4791666666666667,0.39166666666666666,0.20833333333333334,0.9832007500182351,24
0.9208333333333333,0.18333333333333332,0.13333333333333333,0.979317517155015,24
